ticker,quarter,date_parsed,word_count,sentence_count,avg_sentence_length,flesch_kincaid_grade,numeric_density,negative_count,uncertainty_count,litigious_count,forward_looking_count,word_count_zscore,sentence_count_zscore,avg_sentence_length_zscore,flesch_kincaid_grade_zscore,numeric_density_zscore,negative_count_zscore,uncertainty_count_zscore,litigious_count_zscore,forward_looking_count_zscore,excess_return_1d,excess_return_3d,excess_return_5d,y_1d,y_3d,y_5d
FDX,2023-Q2,2022-12-20,9590,557,17.217235188509875,9.7988339011374,15.745568300312824,67,72,2,124,-0.5060873425977626,0.8550402598080938,-1.045356954674684,-1.2423566823154792,-0.0731213474153683,0.1607980216058184,-0.3031416884260397,-0.8926073982886735,0.5083444496537475,0.0193644387419436,0.0642315263550293,0.0631319092055667,0,0,0
GOOGL,2020-Q3,2020-10-29,7091,382,18.56282722513089,10.26864850474754,13.538287970667042,18,51,10,28,-0.8974783665015524,-1.1794631494912962,1.4452958262245497,0.6913592958405789,-1.0008582773477237,-1.8973665961010275,1.1168342430935865,2.146879341996403,-0.7637626158259733,0.0484686108093581,0.0386899343164798,0.0706738621310957,0,0,0
GOOGL,2020-Q4,2021-02-02,8002,423,18.91725768321513,10.77687259243259,17.995501124718817,33,41,1,40,0.0530015124602174,-0.5381105085212278,1.899883801362591,1.839154062846664,0.7988610460795925,0.6437493808199917,0.073063922445375,-0.8257228238447705,0.5455447255899809,0.0720388145561849,0.0722862696253819,0.0586258013778225,0,0,0
GOOGL,2021-Q1,2021-04-27,7644,457,16.72647702407002,9.71064376833186,16.483516483516485,28,35,3,31,-0.3205130832239907,-0.0062570989362929,-0.9099834690615864,-0.5688621929516491,0.1883567059352294,-0.2032892781536814,-0.5531982699435517,-0.1651445647689541,-0.4364357804719846,0.0299950473570494,0.0278165192239437,0.0114689524927761,0,0,0
GOOGL,2021-Q2,2021-07-27,8205,464,17.683189655172413,9.985320566868854,15.965874466788543,28,39,3,33,0.2647988949291958,0.1032421324488406,0.3170839226986724,0.0514795020176041,-0.0206551379960607,-0.2032892781536814,-0.1356901416842671,-0.1651445647689541,-0.2182178902359923,0.032206972504251,0.0225682365333373,0.0234048454776613,0,0,0
GOOGL,2021-Q3,2021-10-26,8694,510,17.04705882352941,9.60488301387971,14.95284103979756,29,38,4,30,0.7749906192017594,0.8228085101225759,-0.4988093508154738,-0.8077167523011048,-0.4296945468868228,-0.0338815463589468,-0.2400671737490883,0.1651445647689541,-0.5455447255899809,0.0540250719881389,0.0555050331648902,0.0309322743841546,0,0,0
GOOGL,2021-Q4,2022-02-01,9184,548,16.759124087591243,9.624472193027284,20.034843205574912,29,41,7,41,1.2862256803337762,1.417232909070444,-0.8681107626905458,-0.7634757218966924,1.6223000926638456,-0.0338815463589468,0.073063922445375,1.1560119533826787,0.6546536707079771,0.0655237367666766,0.0504237946109627,0.0171880254916625,0,0,0
GOOGL,2022-Q1,2022-04-26,5766,335,17.211940298507464,9.591514889780036,12.140131807145336,22,30,4,17,-2.279899705276904,-1.9146722745057647,-0.2873344785565224,-0.8379078889632515,-1.5654013175143389,-1.219735668922089,-1.0750834302676573,0.1651445647689541,-1.963961012123931,-0.0395207768080784,-0.0284149566272735,-0.0117645205967109,1,1,1
GOOGL,2022-Q2,2022-07-26,8219,484,16.981404958677686,9.68740626726899,14.35697773451758,32,58,1,41,0.2794056109615391,0.4160970792635081,-0.5830161586735018,-0.6213427478182034,-0.6702903334398645,0.474341649025257,1.847473467547334,-0.8257228238447705,0.6546536707079771,0.0505903945043995,0.0536191451072894,0.0523418133040186,0,0,0
GOOGL,2022-Q3,2022-10-25,8603,514,16.737354085603112,9.748037879913197,15.575961873764966,35,45,0,39,0.6800469649915277,0.8853794994855094,-0.8960326889720146,-0.4844097503580654,-0.1780928022626398,0.9825648444094608,0.4905720507046596,-1.1560119533826787,0.4364357804719846,-0.0838709571657082,-0.0890398157680354,-0.1330532894559543,1,1,1
GOOGL,2022-Q4,2023-02-02,8104,457,17.73304157549234,10.6274634743207,19.12635735439289,38,25,2,50,0.1594218721244331,-0.0062570989362929,0.3810233584838226,1.5017221935841116,1.2554745707687809,1.4907880397936646,-1.596968590591763,-0.4954336943068622,1.6366341767699426,-0.0168447749989213,0.0028868157221762,-0.0949050914702239,1,0,1
JNJ,2019-Q2,2019-07-16,11922,677,17.610044313146233,10.581823553108638,30.951182687468545,95,78,24,98,0.8386093153929179,0.5031983306683063,1.2472258629254789,0.3274935582098515,-0.8634998936971419,0.9032124291930954,-0.8755523704376043,1.3998453479740494,0.0724252988536001,0.0019747539118926,-0.0078222934736702,-0.0284569447793238,0,1,1
JNJ,2020-Q4,2021-01-26,12655,732,17.288251366120218,10.498313052127171,40.77439747135519,113,107,11,126,1.3223208578724657,1.2020849010409536,0.8122930617097983,0.0320705692197296,0.8928743576593033,1.9589152685097,0.8059720496081264,-0.0917931375720689,1.339868028791607,0.0091895273450352,-0.0073647051773187,-0.0483047223233372,0,1,1
JNJ,2021-Q1,2021-04-20,11420,684,16.695906432748536,10.21792859756088,35.551663747810856,86,113,11,83,0.5073361989880981,0.592147530533916,0.0116843363220635,-0.9598048555573732,-0.0409416318649357,0.375361009534793,1.153873653755519,-0.0917931375720689,-0.6065618778989035,-0.0088011866798459,-0.0168538307783762,-0.0328020857918875,1,1,1
JNJ,2021-Q2,2021-07-21,12070,749,16.114819759679573,10.323550299892016,37.44821872410936,59,95,5,98,0.9362754931377651,1.4181043864288627,-0.7737078135144349,-0.5861622760234014,0.2981592022241932,-1.2081932494401135,0.1101688413133413,-0.7802416693625851,0.0724252988536001,0.000796888387579,-0.000846623212584,0.0060218797427529,0,0,0
JNJ,2021-Q3,2021-10-19,8876,577,15.383015597920275,10.114014002745222,40.44614691302389,85,76,28,80,-1.1714662076530606,-0.7675045245546888,-1.7628085286072737,-1.3274084483912034,0.8341837109280331,0.3167108517949817,-0.9915195718200684,1.8588110358343932,-0.7423593132494042,-0.0044771391409493,-0.0064187281493771,-0.000333007624675,1,0,0
JNJ,2021-Q4,2022-01-25,12197,699,17.449213161659515,11.157463183111703,37.55021726654096,87,122,7,110,1.0200836321485462,0.7827529588173653,1.0298477510515518,2.363850400499882,0.3163963697446064,0.4340111672746044,1.6757260599766075,-0.550758825432413,0.615615040255603,0.0069828530675942,0.0076000388838652,-0.0231465467994857,0,0,1
JNJ,2022-Q1,2022-04-19,9474,558,16.978494623655912,10.572503368808956,25.332488917036105,60,75,2,74,-0.7768420570353668,-1.0089380670470578,0.3936282993508122,0.2945228937857216,-1.868112872416908,-1.1495430917003024,-1.0495031725113004,-1.1244659352578432,-1.0139541839504056,0.005166055627132,0.03428134645819,0.0737675849492502,0,0,0
JNJ,2022-Q2,2022-07-19,9190,553,16.61844484629295,10.557984031999354,31.664853101196957,64,74,18,80,-0.964255533248452,-1.0724732098082077,-0.0930121310651338,0.2431599414858777,-0.7358968262488366,-0.914942460741057,-1.1074867732025326,0.7113968161835332,-0.7423593132494042,-0.0120811820220357,-0.0046846030649233,0.0151085235476598,1,0,0
JNJ,2022-Q3,2022-10-18,9301,547,17.0036563071298,10.481778231673308,33.652295452101924,71,92,6,77,-0.8910058999398167,-1.148715381121587,0.427636631658092,-0.0264222672916987,-0.3805454827242388,-0.5043913565623774,-0.0637819607603549,-0.665500247397499,-0.8781567485999049,-0.0008650297964587,0.0077496694902886,-0.0088452339224392,0,0,1
JNJ,2022-Q4,2023-01-24,9407,598,15.73076923076923,10.387114756439733,44.43499521632827,76,99,6,138,-0.8210557996631017,-0.5006569249578597,-1.29278746983094,-0.3612995159373732,1.5473830663959285,-0.2111405678633205,0.3421032440782696,-0.665500247397499,1.8830577701936095,0.0067546354435999,-0.0141685166399756,-0.044745723426994,0,1,1
LULU,2020-Q4,2021-03-30,9174,484,18.954545454545453,10.955766878338917,30.52103771528232,25,59,1,121,-0.029019483139242,-0.9662395799976476,1.441992450493626,1.5649114098614345,-0.8259108516688184,-1.1059140211166625,-0.2159493488631279,0.1336306209562122,0.9088024466244518,-0.0367882228349328,-0.0873013568142491,-0.0648935147551533,1,1,1
LULU,2021-Q2,2021-09-08,9394,502,18.71314741035857,10.60955897657766,32.68043431977858,40,60,3,106,0.543929286532987,-0.2898718739992945,1.0626595333540343,0.7127872095848603,-0.2836371804744119,1.0053763828333302,-0.0785270359502281,2.004459314343183,0.2414999508512529,0.1089406464802154,0.1258426813609204,0.1067589439688193,0,0,0
LULU,2021-Q3,2021-12-09,9259,525,17.636190476190475,10.071977434030938,35.74900097202722,29,62,1,83,0.1923470869613918,0.5743757503319346,-0.6296707290876042,-0.6103664206346068,0.4869497975521556,-0.5429032467299976,0.1963175898755713,0.1336306209562122,-0.7816972093343184,-0.0270185931252568,-0.0459486216934415,-0.0632960272242654,1,1,1
LULU,2021-Q4,2022-03-29,8772,480,18.275,10.619267950852052,41.03967168262654,26,57,0,139,-1.0759531440857697,-1.1165435146639484,0.3741546373499878,0.7366839834510378,1.815557716701261,-0.965161327519996,-0.4907939746889274,-0.8017837257372731,1.7095654415522905,0.1019680231845256,0.0869304454958449,0.1246038055063803,0,0,0
LULU,2022-Q1,2022-06-02,9568,533,17.951219512195124,10.04810298102981,30.20484949832776,43,73,0,85,0.9970796770919318,0.874983619664536,-0.1346340621011852,-0.6691287974236134,-0.905312914652224,1.427634463623329,1.7079630319174686,-0.8017837257372731,-0.6927235432312253,0.0105286672038525,0.01588389085282,0.0372883231526423,0,0,0
LULU,2022-Q2,2022-09-01,8570,494,17.34817813765182,10.087741077603884,35.82263710618437,30,49,1,79,-1.602024287148453,-0.5904797433318959,-1.0822533542619863,-0.571567242150505,0.5054415080229497,-0.4021505531333315,-1.5901724779921254,0.1336306209562122,-0.9596445415405048,0.0775167585753249,0.1406344663490264,0.1583920815592837,0,0,0
LULU,2022-Q3,2022-12-08,9559,550,17.38,9.847318930233891,30.65174181399728,37,64,0,91,0.9736408637871588,1.5137753419963138,-1.0322484757468835,-1.1633201426885942,-0.7930880754809071,0.5831183020433317,0.4711622157013708,-0.8017837257372731,-0.4258025449219458,-0.1210177602394183,-0.1432694199057511,-0.1149570306681351,1,1,1
MA,2020-Q4,2021-01-28,10775,659,16.350531107739,9.409276236315524,12.714617169373549,41,63,9,91,1.9740533688327837,1.407042255872252,-0.7209331749053876,-0.4974483814924517,-1.4403007536361976,0.7611392533900253,0.1055743443286529,0.8693857647819642,1.1138923237036429,-0.0046194860944596,0.0207347305071787,0.0283687246118436,1,0,0
MA,2021-Q1,2021-04-29,10289,619,16.621970920840063,9.499452887439984,13.801146855865488,25,52,5,67,-0.009979130081419,0.1470044147926222,-0.2622688857718469,-0.2197484573239003,-1.1619178819843166,-0.7199965910446188,-0.7654139963827324,0.0234969125616746,-0.268870560893983,-0.0111439092420074,-0.0229565688470455,-0.0322750767852645,1,1,1
MA,2021-Q2,2021-07-29,10018,565,17.730973451327433,9.523169902635864,17.86783789179477,29,49,14,67,-1.1163017786529188,-1.5540466706648777,1.611663502709053,-0.1467116652133729,-0.1199793663804391,-0.3497126299359577,-1.002956271122201,1.9267468300573265,-0.268870560893983,-0.0025250310400675,-0.0556857245921225,-0.0459079252370394,1,1,1
MA,2021-Q3,2021-10-28,10290,647,15.90417310664606,9.056333970215064,19.43634596695821,19,45,1,72,-0.0058967586844762,1.029030903548363,-1.4751647407594903,-1.5843377182532647,0.2818925636751069,-1.2754225327076103,-1.3196793041081594,-0.8223919396586149,0.0192050400638556,0.0054478280882201,-0.0214736677081656,-0.0115360087422845,0,1,1
MA,2021-Q4,2022-01-27,10485,650,16.130769230769232,9.228828654856922,24.606580829756798,25,85,8,99,0.7901656637193705,1.1235337416293352,-1.0922748875577644,-1.0531385636249808,1.606573192390922,-0.7199965910446188,1.847551025751424,0.6579135517268918,1.5748132852361845,0.0663976835236251,0.068134398832677,0.0771821528795418,0,0,0
MA,2022-Q1,2022-04-28,10453,603,17.334991708126037,10.098146887376288,20.85525686405817,54,66,1,82,0.6595297790172008,-0.3570107216392296,0.9425550079735904,1.6239358701525752,0.6454357738272052,1.9645621269931737,0.3431166190681217,-0.8223919396586149,0.595356241979533,-0.0038280183444608,-0.0288220405053136,-0.034482131966259,1,1,1
MA,2022-Q2,2022-07-28,10128,598,16.93645484949833,9.698781785860437,15.995260663507109,35,73,5,51,-0.6672409249892104,-0.5145154517741832,0.2691290176310009,0.3940869344956929,-0.5997577218929625,0.2057133117270338,0.8973819267935488,0.0234969125616746,-1.1907124839590668,-0.0107768683222398,-0.0146610980951832,-0.0096763178545772,1,1,1
MA,2022-Q3,2022-10-27,10124,589,17.188455008488965,9.906564965039887,17.38443303042276,27,56,1,45,-0.6835704105769816,-0.7980239660170999,0.6949452325203933,1.0339573708240113,-0.2438339054254876,-0.5348546104902883,-0.4486909633967741,-0.8223919396586149,-1.5364032051084733,0.0078340715831229,0.0313248794289427,-0.0083310090655206,0,0,1
MA,2022-Q4,2023-01-26,10061,599,16.796327212020035,9.716744926394934,22.36358214889176,40,66,0,71,-0.9407598085843782,-0.4830145057471925,0.0323489281604337,0.4494046104357129,1.0318880994261637,0.6685682631128601,0.3431166190681217,-1.0338641527136874,-0.0384100801277121,-0.0108071681981075,-0.0218757360094802,-0.0358189020800235,1,1,1
META,2019-Q2,2019-07-24,10459,521,20.07485604606526,10.478175603548188,12.716320871976288,45,85,41,92,-0.0527835774278567,-0.7281814742945442,0.9020905823862398,1.090216795827346,-1.2064655294035054,-0.7831393427788632,1.295751803903972,2.4008894083425614,0.2812657257420167,-0.0145231677941696,-0.0426735571370494,-0.0376599118963866,1,1,1
META,2020-Q1,2020-04-29,10079,490,20.56938775510204,10.621937322354857,15.279293580712372,82,87,5,62,-1.7598269325415217,-1.7427264497161563,1.488161413664034,1.4119431348974536,1.3347441001858649,1.5583681871458186,1.4616080348036802,-0.5414771857113011,-1.186207625955462,0.0634844920061571,0.0898832161869112,0.1040944635926765,0,0,0
META,2020-Q4,2021-01-27,10542,558,18.892473118279568,9.793154570282024,15.367103016505409,61,64,8,70,0.3200706290838122,0.4827270447570573,-0.4991545404507526,-0.4428012499232444,1.4218079159828394,0.2294044539453235,-0.4457386205429663,-0.2962799695401458,-0.7948813988361343,-0.0348369493183222,-0.0420847672634931,-0.0400447718098556,1,1,1
META,2021-Q1,2021-04-28,10563,579,18.243523316062177,9.187940494963478,13.25381047051027,29,54,7,62,0.41440723555062,1.1699994474620203,-1.2682266607883768,-1.7972182005704973,-0.6735399391531691,-1.79568313950305,-1.2750197750415082,-0.3780123749305309,-1.186207625955462,0.0666003449256374,0.0484902855993421,0.0297426152451513,0,0,0
META,2021-Q3,2021-10-25,10411,542,19.20848708487085,10.03557387618486,13.159158582268756,56,57,5,110,-0.268410106494846,-0.0409090715895811,-0.1246455560697926,0.0997122679689599,-0.7673881057911864,-0.0870154825309848,-1.0262354286919455,-0.5414771857113011,1.161749736760504,-0.040085719039341,-0.0418893485663263,-0.0059315384443455,1,1,1
META,2021-Q4,2022-02-02,10821,545,19.855045871559632,10.036181058510332,14.508825432030312,56,71,8,102,1.5733998292856872,0.0572727002254135,0.6415929654654831,0.1010710896938561,0.5708182604572463,-0.0870154825309848,0.134758187606013,-0.2962799695401458,0.7704235096411763,-0.2403960223440218,-0.2816224574261817,-0.2821492140346129,1,1,1
META,2022-Q1,2022-04-27,10284,529,19.440453686200375,10.050081813627276,13.321664721898092,60,73,14,111,-0.8389219646512551,-0.4663634161212249,0.1502586743074144,0.1321797818492299,-0.6062618614555148,0.1661204666500619,0.3006144185057214,0.1941144628021645,1.21066551515042,0.150676693737281,0.2134883384406273,0.2487384563944359,0,0,0
META,2022-Q2,2022-07-27,10607,582,18.22508591065292,9.72509905910779,13.858772508720657,70,64,5,81,0.6120648871953601,1.2681812192770152,-1.290076878514262,-0.5951036197430958,-0.0737148408225765,0.7989603396026786,-0.4457386205429663,-0.5414771857113011,-0.2568078365470588,-0.0647892614105994,-0.0811676098919711,-0.0380378485029799,1,1,1
MSFT,2021-Q2,2021-01-26,7485,419,17.863961813842483,10.919074324345914,36.87374749498998,16,63,9,59,-2.412558687131775,-2.3699219865172827,-0.2034498816249688,0.0008021552310027,0.2883617080987978,-1.475162231396747,-0.8513685187517755,-0.5270462766947297,-1.5676224752902603,0.0268938712372876,0.0341559780309263,0.0367408012536821,0,0,0
MSFT,2021-Q3,2021-04-27,8958,509,17.599214145383105,11.12003676946524,39.29448537620005,35,73,10,74,0.0291002574675015,0.3224157541264744,-0.8436577832328161,0.6282263178859269,0.8899247481422939,-0.462099012244764,0.2278310120603347,-0.2108185106778917,-0.5550433644568389,-0.0279980938919402,-0.0368437217909316,-0.0495776913108104,1,1,1
MSFT,2021-Q4,2021-07-27,8636,497,17.37625754527163,11.04182306956493,40.99119962945808,35,64,17,70,-0.5046500345630259,-0.0365626112926931,-1.3828072984584334,0.3840355929026742,1.311565022456015,-0.462099012244764,-0.7434485656705645,2.002775851439974,-0.8250644606790846,-0.0007066454022089,-0.004549645528449,-0.0028505279040317,0,0,0
MSFT,2022-Q1,2021-10-26,9066,505,17.952475247524752,11.0317207848562,33.09066843150232,32,67,9,73,0.2081220945460635,0.2027562989867519,0.0105916620516503,0.3524952843613817,-0.6517485615099623,-0.6220563626371823,-0.4196887064269314,-0.5270462766947297,-0.6225486385124003,0.0465443927965161,0.062146968577627,0.0612043244275146,0,0,0
MSFT,2022-Q2,2022-01-25,9169,487,18.82751540041068,11.460233857085631,27.702039480859412,26,61,7,78,0.3788558836117291,-0.3357112491419995,2.1265975304382287,1.690354481738274,-1.9908443960390332,-0.9419710634220192,-1.0672084249141975,-1.1595018087284057,-0.2850222682345931,0.0310020501907673,0.0513130222705702,0.027727980200411,0,0,0
MSFT,2022-Q3,2022-04-26,9513,533,17.848030018761726,10.773943714031963,32.797224850204984,57,86,12,104,0.9490735868990008,1.0403724849648095,-0.2419758530031175,-0.4523096269119692,-0.7246704644622278,0.7109215572996372,1.6307904021160782,0.421637021355784,1.470114857210004,0.0452970060624009,0.0368681635014229,0.042107008724146,0,0,0
MSFT,2022-Q4,2022-07-26,9090,499,18.216432865731463,10.943533677692264,37.2937293729373,68,64,14,95,0.2479047250079662,0.023267116277168,0.6488890787915148,0.0771666186674581,0.3927288835878167,1.2974318420718378,-0.7434485656705645,1.0540925533894598,0.8625673907099513,0.0408855161308271,0.0605104338598339,0.0470631930499298,0,0,0
MSFT,2023-Q1,2022-10-25,9447,532,17.757518796992482,10.30376514837512,35.35513919762888,60,83,8,95,0.8396713531287684,1.010457621179879,-0.4608484107787915,-1.920252518830776,-0.0890185242207633,0.8708789076920557,1.3070305428724451,-0.8432740427115676,0.8625673907099513,-0.069622163929761,-0.0696559572930466,-0.088683778895471,1,1,1
MSFT,2023-Q2,2023-01-24,9100,503,18.09145129224652,10.675225218234305,38.02197802197802,64,77,10,92,0.264480821033759,0.1429265714168906,0.346660955816682,-0.7605183050439673,0.5737015839470625,1.0841553748819468,0.6595108243851788,-0.2108185106778917,0.660051568543267,-0.0062829655430724,0.0115919361436369,0.0081469209935464,1,0,0
NFLX,2020-Q4,2021-01-19,7855,402,19.53980099502488,9.2329073809037,8.020369191597707,18,71,2,32,-0.8804836451382396,-0.3596084493026748,-0.2220018199749508,-0.0900026587005091,0.1105487157307042,-0.8512565307587486,1.9706355672679063,0.2222222222222221,-0.779084834967687,0.1547047754036781,0.1151814969812262,0.1063212523834064,0,0,0
NFLX,2021-Q1,2021-04-20,8212,339,24.224188790560472,10.639536611918931,4.992693619094009,24,45,1,32,-0.1859111060198578,-1.6260555968468755,2.3050759302346235,2.049168125269414,-1.3125557092766311,0.1702513061517497,-0.6055025486018711,-0.4444444444444445,-0.779084834967687,-0.0834652477102487,-0.0911863544751152,-0.0930788796862574,1,1,1
NFLX,2021-Q2,2021-07-20,7542,364,20.71978021978022,9.80057436345433,9.94431185361973,22,38,5,23,-1.4894506052056162,-1.1234972049642562,0.4145593220019443,0.7732927977860792,1.0148633459537182,-0.1702513061517497,-1.299078195182196,2.222222222222222,-1.488139572410189,-0.0408991913035691,-0.0500513511800555,-0.0413032318214745,1,1,1
NFLX,2021-Q3,2021-10-19,7981,394,20.256345177664976,9.194074577703258,5.638391179050244,19,40,0,37,-0.6353403960376343,-0.520427134705113,0.1645509036739384,-0.1490587313559056,-1.0090571894433822,-0.6810052246069989,-1.1009137247306744,-1.1111111111111112,-0.3851655363885193,-0.0256179306424111,0.0348408608766816,0.0343917763578856,1,0,0
NFLX,2021-Q4,2022-01-20,8579,457,18.772428884026255,8.92103545759019,9.674787271243735,31,53,2,47,0.5281172465192069,0.7460200128390878,-0.6359745891987333,-0.5642906174480032,0.8881781656421595,1.3620104492139975,0.1871553332042143,0.2222222222222221,0.4026730607698161,-0.1982738166376173,-0.2515682050846289,-0.2044363760688105,1,1,1
NFLX,2022-Q1,2022-04-19,8292,464,17.870689655172413,8.377707470684435,5.306319343945972,28,55,0,40,-0.0302645986543941,0.8867363625662212,-1.1224341312331148,-1.3905718648973528,-1.16514158046894,0.8512565307587486,0.3853198036557356,-1.1111111111111112,-0.1488139572410186,-0.3504245310959873,-0.3390803559251133,-0.3658545693547085,1,1,1
NFLX,2022-Q2,2022-07-19,8584,465,18.46021505376344,8.721678936645304,8.504193849021435,31,58,2,51,0.5378451532295483,0.906838698241526,-0.8044039887708202,-0.86746762798929,0.33796179035481,1.3620104492139975,0.6825665093330177,0.2222222222222221,0.7178084996331503,0.0670780441688916,0.086100694037606,0.0644216370510509,0,0,0
NFLX,2022-Q3,2022-10-18,8391,413,20.317191283292978,9.544276989929944,7.269693719461328,19,47,1,65,0.1623479542103671,-0.1384827568743223,0.1973754362341948,0.3835213915315068,-0.2422927828246854,-0.6810052246069989,-0.4073380781503497,-0.4444444444444445,1.82078253565482,0.1379508467659515,0.1937191506926462,0.1710968732416115,0,0,0
NFLX,2022-Q4,2023-01-19,9332,481,19.401247401247403,9.197012493145106,10.715816545220749,15,53,2,50,1.993139997096634,1.2284760690464025,-0.2967470629670706,-0.1445908141959309,1.3774952443322508,-1.3620104492139975,0.1871553332042143,0.2222222222222221,0.6390246399173167,0.0659868201482949,0.1224182238701619,0.114004325702419,0,0,0
NVDA,2020-Q2,2019-08-15,8648,394,21.9492385786802,11.180205355739364,13.41350601295097,19,62,5,55,0.3793271797450283,-1.4797005043014868,1.5953752755372204,0.9331819155772424,-1.8805327075364209,-0.5682175455222245,-0.5421796221111717,-0.2572478777137633,-0.7001065331907786,0.0577724464231625,0.1092744363785448,0.125565777654707,0,0,0
NVDA,2021-Q4,2021-02-24,8729,410,21.290243902439023,11.433843095921414,18.329705579104136,11,46,10,97,0.6751202152140756,-1.1432854695757493,1.283411253593803,1.2789729096387883,1.0821219486886435,-0.9178898812282088,-1.7597057910625749,1.4577379737113252,1.884902204744404,-0.0580822528219874,-0.0397407477938419,-0.090434097845487,1,1,1
NVDA,2022-Q2,2021-08-18,9010,504,17.876984126984127,10.577911336176268,18.09100998890122,18,86,7,58,1.7012664246807705,0.8331528594379598,-0.3324049068070065,0.1120586568990911,0.9382765672676432,-0.6119265874854726,1.284109631315933,0.4287464628562721,-0.5154630519096941,0.0382624957683925,0.1348580656462357,0.1444937805188301,0,0,0
NVDA,2021-Q3,2021-11-17,8426,429,19.64102564102564,11.277790726858068,17.80204130073582,38,83,8,53,-0.4313648433923606,-0.7437926158389357,0.502681483775824,1.0662226155171706,0.764135054504286,0.2622542517794882,1.0558234746375448,0.7717436331412898,-0.8232021873781683,0.0791025318602251,0.0933198831038453,0.1138633000082471,0,0,0
NVDA,2022-Q4,2022-02-16,8182,465,17.59569892473118,10.263032026250894,15.399657785382548,18,66,8,79,-1.3223957156694908,0.0131412122939741,-0.465563589527353,-0.317224577963187,-0.6836159189918868,-0.6119265874854726,-0.2377980798733209,0.7717436331412898,0.7770413170578971,-0.0542298947062384,-0.0795921960663783,-0.063244632608725,1,1,1
NVDA,2023-Q1,2022-05-25,8637,513,16.83625730994152,9.777542746538536,15.630427231677665,37,63,2,55,0.3391577551751576,1.0223863164711873,-0.8250785736731112,-0.9791048664307652,-0.5445470782377912,0.2185452098162402,-0.466084236551709,-1.2862393885688164,-0.7001065331907786,0.0316238813839576,0.0608131957260909,0.1037868897279091,0,0,0
NVDA,2023-Q2,2022-08-24,8505,510,16.676470588235293,9.57030488923752,16.931216931216934,83,79,3,78,-0.1428753396632898,0.9593084974601114,-0.900720623834962,-1.2616376812708132,0.2393492238248886,2.22916114012565,0.7514419323996941,-0.9432422182837988,0.7154934899642024,0.0260055546951393,-0.0558229419433531,-0.0788653800102514,0,1,1
NVDA,2023-Q3,2022-11-16,8216,490,16.76734693877551,9.885100194650132,16.674780915287247,32,68,3,56,-1.198235676089891,0.5387897040529392,-0.8577003190644111,-0.8324689719675171,0.0848129104806427,0.0,-0.0856073087543955,-0.9432422182837988,-0.6385587060970838,-0.0115846102057828,-0.0350969351934671,0.0206528038377512,1,1,0
ORCL,2020-Q1,2019-09-12,7488,442,16.941176470588236,8.896673518508049,22.03525641025641,60,50,3,54,0.906694245735028,0.1275283493196498,1.8880725472907132,-0.0003327378643212,-1.2849603596164587,2.590363983398435,1.062981537424099,-0.2890608062893002,0.5418443444341684,-0.0019343318035103,-0.0176995055675463,-0.0089525340760497,0,1,1
ORCL,2020-Q2,2019-12-12,7615,499,15.260521042084168,9.02770045409969,26.263952724885097,24,46,4,66,1.0267560335352015,0.8890547781141289,0.1151830364891084,0.2775059756360341,-0.377329358144621,-0.3488455794261503,0.6527079615762013,0.3468729675471601,1.5784161337864904,-0.0353076155898886,-0.0719758929092557,-0.0690863399664605,1,1,1
ORCL,2020-Q3,2020-03-12,6375,397,16.05793450881612,9.517846369496617,25.098039215686278,29,50,3,52,-0.1455007922302751,-0.4736767260444126,0.9563584178100528,1.316845787304674,-0.6275765187938466,0.0593779709661531,1.062981537424099,-0.2890608062893002,0.3690823795421147,0.118785172327377,0.1584840726258916,0.1630438134876966,0,0,0
ORCL,2021-Q3,2021-03-10,5666,414,13.68599033816425,8.493129979853123,28.591599011648427,16,30,3,36,-0.8157669934139229,-0.2465548086846557,-1.54575764300481,-0.8560347896218201,0.1222676271055984,-1.002003260053836,-0.9883863418153898,-0.2890608062893002,-1.0130133395943146,-0.0754465502391826,-0.078402054596134,-0.1015215041927795,1,1,1
ORCL,2021-Q4,2021-06-15,4844,316,15.329113924050631,9.354956876762646,38.39801816680429,18,49,2,26,-1.592859824687489,-1.555845861699725,0.1875402840792583,0.9714434706010324,2.227079459503234,-0.8387138398969146,0.9604131434621246,-0.9249945801257604,-1.876823164054583,-0.0502714657870689,-0.0469426427330922,-0.0362901262210863,1,1,1
ORCL,2022-Q1,2021-09-13,4983,317,15.719242902208205,8.936602861557272,27.69416014449127,21,39,1,33,-1.4614536159928109,-1.542485748913857,0.5990794737934396,0.0843362445370218,-0.0703551760358289,-0.5937797096615325,-0.0652707961576197,-1.5609283539622207,-1.2721562869323952,-0.0227281661967626,-0.0197710605890213,-0.0056333651021095,1,1,0
ORCL,2022-Q2,2021-12-09,7980,539,14.805194805194803,8.150746658831597,24.43609022556391,40,51,3,53,1.3718155024097172,1.4234592895488511,-0.3651314263585413,-1.5820484219109356,-0.7696546866560354,0.9574697818292208,1.1655499313860735,-0.2890608062893002,0.4554633619881415,0.146720542070801,0.1316790633400441,0.1625660415667225,0,0,0
ORCL,2022-Q3,2022-03-10,7068,483,14.633540372670808,8.229739037262604,24.052065647990947,25,30,3,50,0.5096395144273663,0.6752929735402401,-0.5462062247633948,-1.4145474367088962,-0.8520802348625997,-0.2672008693476896,-0.9883863418153898,-0.2890608062893002,0.196320414650061,0.0279794460167316,0.0499111462747287,0.0148920152708237,0,0,0
